status,compiled_circuit_scope,qpe_scaling_model,molecule,num_logical_qubits,num_system_qubits,num_control_qubits,pf_label,step_time,base_step_time,effective_evolution_time,qpe_power_k,time_multiplier,qasm_hash,optimized_ir_hash,rotation_precision,step_rz_count,step_rz_layer,step_rz_depth,step_magic_state_count,step_magic_state_depth,pf_error_coefficient,pf_order,qpe_target_error,qpe_effective_block_count,qpe_action_count,case_name,topology_name,topology_path,topology_hash,mapping_result_json,mapping_result_hash,mapping_result_unavailable_reason,machine_type,magic_generation_period,resolved_maximum_magic_state_stock,stock_policy,entanglement_generation_period,maximum_entangled_state_stock,reaction_time,compile_mode,compiler_executable_path,compiler_executable_hash,cache_key,compile_cache_hit,runtime_without_topology,runtime_without_topology_unavailable_reason,runtime_with_topology,runtime_with_topology_unavailable_reason,runtime_difference_vs_topology_free,runtime_difference_vs_topology_free_unavailable_reason,chip_cells,chip_cells_unavailable_reason,qubit_volume,qubit_volume_unavailable_reason,physical_qubits,physical_qubits_unavailable_reason,code_distance,code_distance_unavailable_reason,failure_probability,failure_probability_unavailable_reason,compile_elapsed_time,compile_elapsed_time_unavailable_reason,peak_process_memory,peak_process_memory_unavailable_reason,total_magic_state_count,total_magic_state_depth,total_runtime_without_topology,total_runtime_without_topology_unavailable_reason,total_runtime_with_topology,total_runtime_with_topology_unavailable_reason,total_runtime_difference_vs_topology_free,total_runtime_difference_vs_topology_free_unavailable_reason,total_qubit_volume,total_qubit_volume_unavailable_reason,error_type,error_message
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H2,5,4,1,4th(new_2),2.8382192690687953,2.8382192690687953,2.8382192690687953,0,1,67581a3a9e597bc3a9f9f07044ca131b4e1412c18b0df36170463392be228d46,9ddc4d8452a4708259506a8d88fc66aad2f1cf88d5ace36bed7a1852707683bd,1e-05,883,29,353,8082,6566,1.2279072860922254e-05,4.0,0.00015936001019904,7415.679781259112,7416,fast_supply_center_block,factory_center_block,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_center_block.yaml,56d65fdff20bf18821c6b07e16fc8c1dcf7cb687b5868a60cc4cf1d178478bcc,,,disabled,Dim2,8,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,1fd43a12f6349ae5,False,28716,,28524,,-192,,96,,212244,,23232,,11,,,missing_in_compile_info,0.19795281579717994,,,not_collected,59936112,48693456,212957856,,211533984,,-1423872,,1574001504,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H2,5,4,1,4th(new_2),2.8382192690687953,2.8382192690687953,2.8382192690687953,0,1,67581a3a9e597bc3a9f9f07044ca131b4e1412c18b0df36170463392be228d46,9ddc4d8452a4708259506a8d88fc66aad2f1cf88d5ace36bed7a1852707683bd,1e-05,883,29,353,8082,6566,1.2279072860922254e-05,4.0,0.00015936001019904,7415.679781259112,7416,fast_supply_right_edge,factory_right_edge,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_right_edge.yaml,14512f0d1ea4e28c09596b988d3fd8ee1bd076b52452878141b2992772720514,,,disabled,Dim2,8,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,56381f68cdf18f02,False,28716,,28525,,-191,,96,,225102,,23232,,11,,,missing_in_compile_info,0.19361930387094617,,,not_collected,59936112,48693456,212957856,,211541400,,-1416456,,1669356432,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H3,7,6,1,2nd,0.300967185319906,0.300967185319906,0.300967185319906,0,1,bd5862f4cfb0ec8d5f2381e4130cec37d7eeec7d4c73de993a4aa13537553385,8d7fbb56976abe5a7e0d22f3d0269736ace71301ecc9548100a27df7ad616fa5,1e-05,2255,39,919,11852,10892,0.005277914009070843,2.0,0.00015936001019904,112588.81915642164,112589,baseline_left_edge,factory_left_edge,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_left_edge.yaml,b7a81d54181fdc7985f026501290417a9bf8356773b7113466245d452b253b89,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,4c2dd70a22c508b7,False,50667,,50668,,1,,96,,539887,,23232,,11,,,missing_in_compile_info,0.30090396106243134,,,not_collected,1334404828,1226319388,5704546863,,5704659452,,112589,,60785337443,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H3,7,6,1,2nd,0.300967185319906,0.300967185319906,0.300967185319906,0,1,bd5862f4cfb0ec8d5f2381e4130cec37d7eeec7d4c73de993a4aa13537553385,8d7fbb56976abe5a7e0d22f3d0269736ace71301ecc9548100a27df7ad616fa5,1e-05,2255,39,919,11852,10892,0.005277914009070843,2.0,0.00015936001019904,112588.81915642164,112589,baseline_center_block,factory_center_block,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_center_block.yaml,56d65fdff20bf18821c6b07e16fc8c1dcf7cb687b5868a60cc4cf1d178478bcc,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,c997ae4236139460,False,50667,,50668,,1,,96,,466363,,23232,,11,,,missing_in_compile_info,0.3105278708972037,,,not_collected,1334404828,1226319388,5704546863,,5704659452,,112589,,52507343807,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H3,7,6,1,2nd,0.300967185319906,0.300967185319906,0.300967185319906,0,1,bd5862f4cfb0ec8d5f2381e4130cec37d7eeec7d4c73de993a4aa13537553385,8d7fbb56976abe5a7e0d22f3d0269736ace71301ecc9548100a27df7ad616fa5,1e-05,2255,39,919,11852,10892,0.005277914009070843,2.0,0.00015936001019904,112588.81915642164,112589,baseline_right_edge,factory_right_edge,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_right_edge.yaml,14512f0d1ea4e28c09596b988d3fd8ee1bd076b52452878141b2992772720514,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,aabd4dba5e1945c5,False,50667,,50682,,15,,96,,484289,,23232,,11,,,missing_in_compile_info,0.29868104588240385,,,not_collected,1334404828,1226319388,5704546863,,5706235698,,1688835,,54525614221,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H3,7,6,1,2nd,0.300967185319906,0.300967185319906,0.300967185319906,0,1,bd5862f4cfb0ec8d5f2381e4130cec37d7eeec7d4c73de993a4aa13537553385,8d7fbb56976abe5a7e0d22f3d0269736ace71301ecc9548100a27df7ad616fa5,1e-05,2255,39,919,11852,10892,0.005277914009070843,2.0,0.00015936001019904,112588.81915642164,112589,fast_supply_left_edge,factory_left_edge,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_left_edge.yaml,b7a81d54181fdc7985f026501290417a9bf8356773b7113466245d452b253b89,,,disabled,Dim2,8,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,d2c5ec9c6af14e23,False,49822,,49725,,-97,,96,,525698,,23232,,11,,,missing_in_compile_info,0.30082383612170815,,,not_collected,1334404828,1226319388,5609409158,,5598488025,,-10921133,,59187812122,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H3,7,6,1,2nd,0.300967185319906,0.300967185319906,0.300967185319906,0,1,bd5862f4cfb0ec8d5f2381e4130cec37d7eeec7d4c73de993a4aa13537553385,8d7fbb56976abe5a7e0d22f3d0269736ace71301ecc9548100a27df7ad616fa5,1e-05,2255,39,919,11852,10892,0.005277914009070843,2.0,0.00015936001019904,112588.81915642164,112589,fast_supply_center_block,factory_center_block,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_center_block.yaml,56d65fdff20bf18821c6b07e16fc8c1dcf7cb687b5868a60cc4cf1d178478bcc,,,disabled,Dim2,8,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,f0e76aebd19fb5bb,False,49822,,49730,,-92,,96,,452919,,23232,,11,,,missing_in_compile_info,0.30238500889390707,,,not_collected,1334404828,1226319388,5609409158,,5599050970,,-10358188,,50993697291,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H3,7,6,1,2nd,0.300967185319906,0.300967185319906,0.300967185319906,0,1,bd5862f4cfb0ec8d5f2381e4130cec37d7eeec7d4c73de993a4aa13537553385,8d7fbb56976abe5a7e0d22f3d0269736ace71301ecc9548100a27df7ad616fa5,1e-05,2255,39,919,11852,10892,0.005277914009070843,2.0,0.00015936001019904,112588.81915642164,112589,fast_supply_right_edge,factory_right_edge,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_right_edge.yaml,14512f0d1ea4e28c09596b988d3fd8ee1bd076b52452878141b2992772720514,,,disabled,Dim2,8,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,29ae49e04eea2850,False,49822,,49736,,-86,,96,,465541,,23232,,11,,,missing_in_compile_info,0.30274116108193994,,,not_collected,1334404828,1226319388,5609409158,,5599726504,,-9682654,,52414795649,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H3,7,6,1,4th(new_2),2.5748937487913963,2.5748937487913963,2.5748937487913963,0,1,d60c900fd35fa21e961e1c65d6b635e848f1decde12c5b345ece522909c04bfc,357c95a1c5487a12785dc276d3bb3c29d3dc44562fec3880a54b768d53f8c2cf,1e-05,11095,163,4451,50534,47600,1.8126422630768925e-05,4.0,0.00015936001019904,8174.055825912302,8175,baseline_left_edge,factory_left_edge,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_left_edge.yaml,b7a81d54181fdc7985f026501290417a9bf8356773b7113466245d452b253b89,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,04a2ab88cd9ab66e,False,221111,,221112,,1,,96,,2383095,,32448,,13,,,missing_in_compile_info,1.375832328107208,,,not_collected,413115450,389130000,1807582425,,1807590600,,8175,,19481801625,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H3,7,6,1,4th(new_2),2.5748937487913963,2.5748937487913963,2.5748937487913963,0,1,d60c900fd35fa21e961e1c65d6b635e848f1decde12c5b345ece522909c04bfc,357c95a1c5487a12785dc276d3bb3c29d3dc44562fec3880a54b768d53f8c2cf,1e-05,11095,163,4451,50534,47600,1.8126422630768925e-05,4.0,0.00015936001019904,8174.055825912302,8175,baseline_center_block,factory_center_block,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_center_block.yaml,56d65fdff20bf18821c6b07e16fc8c1dcf7cb687b5868a60cc4cf1d178478bcc,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,b4028d1830042239,False,221111,,221112,,1,,96,,2061051,,32448,,13,,,missing_in_compile_info,1.3496345370076597,,,not_collected,413115450,389130000,1807582425,,1807590600,,8175,,16849091925,,,
