status,compiled_circuit_scope,qpe_scaling_model,molecule,num_logical_qubits,num_system_qubits,num_control_qubits,pf_label,step_time,base_step_time,effective_evolution_time,qpe_power_k,time_multiplier,qasm_hash,optimized_ir_hash,rotation_precision,step_rz_count,step_rz_layer,step_rz_depth,step_magic_state_count,step_magic_state_depth,pf_error_coefficient,pf_order,qpe_target_error,qpe_effective_block_count,qpe_action_count,case_name,topology_name,topology_path,topology_hash,mapping_result_json,mapping_result_hash,mapping_result_unavailable_reason,machine_type,magic_generation_period,resolved_maximum_magic_state_stock,stock_policy,entanglement_generation_period,maximum_entangled_state_stock,reaction_time,compile_mode,compiler_executable_path,compiler_executable_hash,cache_key,compile_cache_hit,runtime_without_topology,runtime_without_topology_unavailable_reason,runtime_with_topology,runtime_with_topology_unavailable_reason,runtime_difference_vs_topology_free,runtime_difference_vs_topology_free_unavailable_reason,chip_cells,chip_cells_unavailable_reason,qubit_volume,qubit_volume_unavailable_reason,physical_qubits,physical_qubits_unavailable_reason,code_distance,code_distance_unavailable_reason,failure_probability,failure_probability_unavailable_reason,compile_elapsed_time,compile_elapsed_time_unavailable_reason,peak_process_memory,peak_process_memory_unavailable_reason,total_magic_state_count,total_magic_state_depth,total_runtime_without_topology,total_runtime_without_topology_unavailable_reason,total_runtime_with_topology,total_runtime_with_topology_unavailable_reason,total_runtime_difference_vs_topology_free,total_runtime_difference_vs_topology_free_unavailable_reason,total_qubit_volume,total_qubit_volume_unavailable_reason,error_type,error_message
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H6,13,12,1,4th(new_2),1.813703995296613,1.813703995296613,1.813703995296613,0,1,4f6d34061c9b4702a6a1d6a0107e7b52a7d246e50442fbf35a4d38f33f32ab76,523b0f82114685895d9f5b9afbdcab89ceb6b664e989851224ded58fcb6f3124,1e-05,319339,2780,102049,1025480,966388,7.363490222489213e-05,4.0,0.00015936001019904,11604.60874706923,11605,m0_left,m0_left,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/factory_symbol_perm_m0_left.yaml,18e6026ddfda6bab240cda584033a32531cf223facf9b24c1e8bc242a7dfae1a,/home/abe/Project/Evaluation_grouped_surface_code/artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H6_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/59567013c45bbc4d/mapping.json,2dae72237f4711aa149da80d54c3b000253b4aebb7d4e6ed2542393c041ba25a,,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,59567013c45bbc4d,False,4576285,,4576283,,-2,,96,,69171725,,43200,,15,,,missing_in_compile_info,34.14452447555959,,,not_collected,11900695400,11214932740,53107787425,,53107764215,,-23210,,802737868625,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H6,13,12,1,4th(new_2),1.813703995296613,1.813703995296613,1.813703995296613,0,1,4f6d34061c9b4702a6a1d6a0107e7b52a7d246e50442fbf35a4d38f33f32ab76,523b0f82114685895d9f5b9afbdcab89ceb6b664e989851224ded58fcb6f3124,1e-05,319339,2780,102049,1025480,966388,7.363490222489213e-05,4.0,0.00015936001019904,11604.60874706923,11605,m0_center,m0_center,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/factory_symbol_perm_m0_center.yaml,ea9184b7380ebafb77e71511b4985a1b0d3cfc6dd027f2fa236ec334e6afa738,/home/abe/Project/Evaluation_grouped_surface_code/artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H6_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/0657b7a98b0117f9/mapping.json,c9dda71cfbfd212dedf99efddfa7a0daf185d0254ccd3c07f43056d8d6ca7ad0,,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,0657b7a98b0117f9,False,4576285,,4576283,,-2,,96,,69171725,,43200,,15,,,missing_in_compile_info,34.89157609175891,,,not_collected,11900695400,11214932740,53107787425,,53107764215,,-23210,,802737868625,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H6,13,12,1,4th(new_2),1.813703995296613,1.813703995296613,1.813703995296613,0,1,4f6d34061c9b4702a6a1d6a0107e7b52a7d246e50442fbf35a4d38f33f32ab76,523b0f82114685895d9f5b9afbdcab89ceb6b664e989851224ded58fcb6f3124,1e-05,319339,2780,102049,1025480,966388,7.363490222489213e-05,4.0,0.00015936001019904,11604.60874706923,11605,m0_right,m0_right,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/factory_symbol_perm_m0_right.yaml,88c400f7bd111fe72a14774a0f14728a48ae3d56677714002fd7cebba21092fb,/home/abe/Project/Evaluation_grouped_surface_code/artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H6_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/d3c356aef61306ee/mapping.json,bab097f3f3dffc1b6f34970318569fee5c9a5c124234193b09f769f8898cd33e,,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,d3c356aef61306ee,False,4576285,,4576283,,-2,,96,,69171725,,43200,,15,,,missing_in_compile_info,34.58131327107549,,,not_collected,11900695400,11214932740,53107787425,,53107764215,,-23210,,802737868625,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H6,13,12,1,4th(new_2),1.813703995296613,1.813703995296613,1.813703995296613,0,1,4f6d34061c9b4702a6a1d6a0107e7b52a7d246e50442fbf35a4d38f33f32ab76,523b0f82114685895d9f5b9afbdcab89ceb6b664e989851224ded58fcb6f3124,1e-05,319339,2780,102049,1025480,966388,7.363490222489213e-05,4.0,0.00015936001019904,11604.60874706923,11605,m0_far_corner,m0_far_corner,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/factory_symbol_perm_m0_far_corner.yaml,1c4a15cccb0ce074cf5fe4244a11ff125e3228abe327bc698443ffd67acb4880,/home/abe/Project/Evaluation_grouped_surface_code/artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H6_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/044e2d6fbe9cb5ab/mapping.json,1f6740bc6df1da25590bc5039ce5e84be64420d31d6305d0a619a121c7e2c2d0,,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,044e2d6fbe9cb5ab,False,4576285,,4576283,,-2,,96,,69175405,,43200,,15,,,missing_in_compile_info,34.13305972330272,,,not_collected,11900695400,11214932740,53107787425,,53107764215,,-23210,,802780575025,,,
