allocate_magic_factory_count,case_name,chip_cell_count,code_distance,compile_info_path,diagnostic_condition,diagnostic_family,diagnostic_patch_sha256,distance_sensitive_path_instruction_count,distance_sensitive_path_latency_added,distance_sensitive_path_latency_factor,distance_sensitive_path_latency_max,elapsed_seconds,estimated_execution_time_sec,factory_count,factory_plus_ban_cell_count,fixed_logical_workload_match,gate_count,gate_depth,gnu_time_max_rss_kb,gnu_time_swaps,machine_type,magic_factory_count,magic_generation_period,magic_state_consumption_count,magic_state_consumption_depth,maximum_magic_state_stock,measurement_feedback_count,measurement_feedback_depth,minimum_initial_free_neighbors,molecule,optimized_ir_hash,path_latency_factor,pf_label,physical_qubits,qasm_hash,qret_core_library_hash,qret_executable_hash,qubit_volume,reaction_time,rotation_precision,runtime,runtime_estimation_magic_state_consumption_count,runtime_estimation_magic_state_consumption_depth,runtime_topology_overhead,runtime_without_topology,source_cache_key,source_compile_yaml,state_buffer_width,status,topology_hash,topology_path,usable_non_factory_cell_count,weighted_cnot_distance,weighted_nearest_factory_distance,weighted_nearest_factory_distance_mean,workload_ignored_fields,runtime_change_pct_vs_family_reference,physical_runtime_change_pct_vs_family_reference,qubit_volume_change_pct_vs_family_reference,runtime_change_pct_vs_fixed_latency_same_topology,qubit_volume_change_pct_vs_fixed_latency_same_topology,proxy_depth_change_pct_vs_family_reference,runtime_penalty_minus_proxy_percentage_points,factor_zero_previous_runtime,factor_zero_runtime_delta_beats,factor_zero_runtime_delta_pct,factor_zero_previous_qubit_volume,factor_zero_qubit_volume_delta,factor_zero_qubit_volume_delta_pct,factor_zero_runtime_matches_previous_run,factor_zero_qubit_volume_matches_previous_run,factor_zero_runtime_within_tolerance,factor_zero_qubit_volume_within_tolerance
4,h4_p1e-02_placement_perimeter_latency0,96,13,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h4_p1e-02_placement_perimeter_latency0.json,perimeter,placement,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,26844,0,0,2,1.3304354418069124,1.903954,4,4,True,233643,77833,96468,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,0,4th(new_2),32448,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,1926134,1,0.01,146458,175740,152640,49,146409,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,cac8dbb57c55bcb617166397de939e0e3e90ad0e3a09588e1332ec877f820447,configs/topologies/logical_placement_h4_h7/h4_perimeter_numeric.yaml,96,129672,51,5.666666666666667,[],0.032784645857519834,0.032784645857519834,8.983188560616684,0.0,0.0,0.0,0.032784645857519834,146458,0,0.0,1926134,0,0.0,True,True,True,True
4,h4_p1e-02_placement_perimeter_latency1,96,13,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h4_p1e-02_placement_perimeter_latency1.json,perimeter,placement,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,26844,161944,1,19,1.449102214537561,3.835962,4,4,True,233643,77833,96592,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,4th(new_2),32448,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,4681254,1,0.01,295074,175740,152640,1102,293972,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,cac8dbb57c55bcb617166397de939e0e3e90ad0e3a09588e1332ec877f820447,configs/topologies/logical_placement_h4_h7/h4_perimeter_numeric.yaml,96,129672,51,5.666666666666667,[],45.18500295217478,45.18500295217478,79.84231132276621,101.47345996804545,143.0388539945819,44.78034676396252,0.40465618821225746,,,,,,,,,,
4,h4_p1e-02_routing_remote_latency0,88,13,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h4_p1e-02_routing_remote_latency0.json,remote,routing,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,26844,0,0,2,1.342354828491807,1.90333,4,12,True,233643,77833,96596,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,0,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,1767368,1,0.01,146410,175740,152640,1,146409,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,315a9390da3b3a5dbc285e590ac377395bb16ae7aa603235963466268f5f092b,configs/topologies/routing_capacity_h4_h7_4th/h4_remote_ban_control.yaml,88,71644,25,2.7777777777777777,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,146410,0,0.0,1767368,0,0.0,True,True,True,True
4,h4_p1e-02_routing_remote_latency1,88,13,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h4_p1e-02_routing_remote_latency1.json,remote,routing,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,26844,63158,1,16,1.351330865174532,2.64212,4,12,True,233643,77833,96576,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,2602977,1,0.01,203240,175740,152640,-164,203404,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,315a9390da3b3a5dbc285e590ac377395bb16ae7aa603235963466268f5f092b,configs/topologies/routing_capacity_h4_h7_4th/h4_remote_ban_control.yaml,88,71644,25,2.7777777777777777,[],0.0,0.0,0.0,38.81565466839696,47.27985343176972,0.0,0.0,,,,,,,,,,
4,h4_p1e-02_routing_choke_latency0,88,13,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h4_p1e-02_routing_choke_latency0.json,choke,routing,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,26844,0,0,2,1.4877862771973014,1.9034339999999998,4,12,True,233643,77833,96756,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,0,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,1883794,1,0.01,146418,175740,152640,9,146409,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,0cf3e9073dfccfd36197c2417f5abea0509a5b07354b6379e4d2050bd691f273,configs/topologies/routing_capacity_h4_h7_4th/h4_central_choke.yaml,88,122940,25,2.7777777777777777,[],0.005464107642927374,0.005464107642927374,6.5875358159704245,0.0,0.0,0.0,0.005464107642927374,146418,0,0.0,1883794,0,0.0,True,True,True,True
4,h4_p1e-02_routing_choke_latency1,88,13,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h4_p1e-02_routing_choke_latency1.json,choke,routing,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,26844,120977,1,27,1.3926586378365755,3.356457,4,12,True,233643,77833,96472,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,4201204,1,0.01,258189,175740,152640,573,257616,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,0cf3e9073dfccfd36197c2417f5abea0509a5b07354b6379e4d2050bd691f273,configs/topologies/routing_capacity_h4_h7_4th/h4_central_choke.yaml,88,122940,25,2.7777777777777777,[],27.03650856130684,27.03650856130684,61.399966269390774,76.33692578781297,123.01822810774428,27.657032148933446,-0.6205235876266073,,,,,,,,,,
4,h7_p1e-05_placement_compact_latency0,96,17,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h7_p1e-05_placement_compact_latency0.json,compact,placement,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,2200018,0,0,2,86.4790358422324,150.818917,4,4,True,11208072,5365005,3355612,0,Dim2,4,15,1971706,1861610,10000,1971706,1861610,2,H7,356adddd9d9d958064ddbc64722e855d34bbebb9c40a3ce060d1473e539d02c1,0,4th(new_2),55488,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,149142513,1,1e-05,8871701,29575590,27924150,839,8870862,c0878f846b5e27d8,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/c0878f846b5e27d8/compile.yaml,256,ok,bb768c16d14f78d234f19052507c5d3f3272b6c1566d7f43ddbd8afd76007d34,configs/topologies/logical_placement_h4_h7/h7_compact_interaction_aware.yaml,96,1182008,51,3.4,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,8871700,1,1.1271796829248615e-05,149140855,1658,0.001111700747591371,False,False,True,True
4,h7_p1e-05_placement_compact_latency1,96,17,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h7_p1e-05_placement_compact_latency1.json,compact,placement,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,2200018,3186281,1,27,83.88225960545242,201.36476199999998,4,4,True,11208072,5365005,3414164,0,Dim2,4,15,1971706,1861610,10000,1971706,1861610,2,H7,356adddd9d9d958064ddbc64722e855d34bbebb9c40a3ce060d1473e539d02c1,1,4th(new_2),55488,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,206261577,1,1e-05,11844986,29575590,27924150,3072,11841914,c0878f846b5e27d8,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/c0878f846b5e27d8/compile.yaml,256,ok,bb768c16d14f78d234f19052507c5d3f3272b6c1566d7f43ddbd8afd76007d34,configs/topologies/logical_placement_h4_h7/h7_compact_interaction_aware.yaml,96,1182008,51,3.4,[],0.0,0.0,0.0,33.514260681238014,38.298311360758696,0.0,0.0,,,,,,,,,,
4,h7_p1e-05_placement_perimeter_latency0,96,17,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h7_p1e-05_placement_perimeter_latency0.json,perimeter,placement,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,2200018,0,0,2,87.15316520165652,150.810128,4,4,True,11208072,5365005,3394968,0,Dim2,4,15,1971706,1861610,10000,1971706,1861610,2,H7,356adddd9d9d958064ddbc64722e855d34bbebb9c40a3ce060d1473e539d02c1,0,4th(new_2),55488,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,157129647,1,1e-05,8871184,29575590,27924150,322,8870862,c0878f846b5e27d8,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/c0878f846b5e27d8/compile.yaml,256,ok,f2584efe3bcef1dc4d9d361bd68374e25847ed13ebdf14a290f0f37767d5ab4a,configs/topologies/logical_placement_h4_h7/h7_perimeter_numeric.yaml,96,1930468,84,5.6,[],-0.0058275183079326,-0.0058275183079326,5.3553704033403315,0.0,0.0,0.0,-0.0058275183079326,8871184,0,0.0,157129647,0,0.0,True,True,True,True
4,h7_p1e-05_placement_perimeter_latency1,96,17,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h7_p1e-05_placement_perimeter_latency1.json,perimeter,placement,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,2200018,9622191,1,25,93.88600046560168,305.86100799999997,4,4,True,11208072,5365005,3894140,0,Dim2,4,15,1971706,1861610,10000,1971706,1861610,2,H7,356adddd9d9d958064ddbc64722e855d34bbebb9c40a3ce060d1473e539d02c1,1,4th(new_2),55488,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,353907726,1,1e-05,17991824,29575590,27924150,35058,17956766,c0878f846b5e27d8,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/c0878f846b5e27d8/compile.yaml,256,ok,f2584efe3bcef1dc4d9d361bd68374e25847ed13ebdf14a290f0f37767d5ab4a,configs/topologies/logical_placement_h4_h7/h7_perimeter_numeric.yaml,96,1930468,84,5.6,[],51.89400814825784,51.89400814825784,71.58199367398417,102.81198090356374,125.23294155939904,56.67519342171106,-4.781185273453218,,,,,,,,,,
4,h7_p1e-05_routing_remote_latency0,88,17,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h7_p1e-05_routing_remote_latency0.json,remote,routing,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,2200018,0,0,2,90.10676875058562,150.818917,4,12,True,11208072,5365005,3355824,0,Dim2,4,15,1971706,1861610,10000,1971706,1861610,2,H7,356adddd9d9d958064ddbc64722e855d34bbebb9c40a3ce060d1473e539d02c1,0,4th(new_2),50864,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,149142395,1,1e-05,8871701,29575590,27924150,839,8870862,c0878f846b5e27d8,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/c0878f846b5e27d8/compile.yaml,256,ok,b7f1cf25a11aac64a2323378407f2c25142f5880d25ac4760a480643901df037,configs/topologies/routing_capacity_h4_h7_4th/h7_remote_ban_control.yaml,88,1254584,51,3.4,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,8871700,1,1.1271796829248615e-05,149140743,1652,0.001107678536915735,False,False,True,True
4,h7_p1e-05_routing_remote_latency1,88,17,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h7_p1e-05_routing_remote_latency1.json,remote,routing,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,2200018,3185798,1,27,81.0581335593015,201.361549,4,12,True,11208072,5365005,3414360,0,Dim2,4,15,1971706,1861610,10000,1971706,1861610,2,H7,356adddd9d9d958064ddbc64722e855d34bbebb9c40a3ce060d1473e539d02c1,1,4th(new_2),50864,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,206246755,1,1e-05,11844797,29575590,27924150,3079,11841718,c0878f846b5e27d8,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/c0878f846b5e27d8/compile.yaml,256,ok,b7f1cf25a11aac64a2323378407f2c25142f5880d25ac4760a480643901df037,configs/topologies/routing_capacity_h4_h7_4th/h7_remote_ban_control.yaml,88,1254584,51,3.4,[],0.0,0.0,0.0,33.51213031187592,38.28848262762576,0.0,0.0,,,,,,,,,,
4,h7_p1e-05_routing_choke_latency0,88,17,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h7_p1e-05_routing_choke_latency0.json,choke,routing,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,2200018,0,0,2,80.22295772843063,150.832738,4,12,True,11208072,5365005,3403820,0,Dim2,4,15,1971706,1861610,10000,1971706,1861610,2,H7,356adddd9d9d958064ddbc64722e855d34bbebb9c40a3ce060d1473e539d02c1,0,4th(new_2),50864,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,152130726,1,1e-05,8872514,29575590,27924150,1652,8870862,c0878f846b5e27d8,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/c0878f846b5e27d8/compile.yaml,256,ok,3a298e9c1304b15933be2545e12282b21f35e8c44cba6398beabf0ab9467e028,configs/topologies/routing_capacity_h4_h7_4th/h7_central_choke.yaml,88,2106344,51,3.4,[],0.00916396979564471,0.00916396979564471,2.0036764194379497,0.0,0.0,0.0,0.00916396979564471,8872521,-7,-7.889527677829022e-05,152131437,-711,-0.0004673590245474202,False,False,True,True
4,h7_p1e-05_routing_choke_latency1,88,17,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h7_p1e-05_routing_choke_latency1.json,choke,routing,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,2200018,4950896,1,31,84.43893851153553,230.70666,4,12,True,11208072,5365005,3575812,0,Dim2,4,15,1971706,1861610,10000,1971706,1861610,2,H7,356adddd9d9d958064ddbc64722e855d34bbebb9c40a3ce060d1473e539d02c1,1,4th(new_2),50864,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,259847521,1,1e-05,13570980,29575590,27924150,40130,13530850,c0878f846b5e27d8,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/c0878f846b5e27d8/compile.yaml,256,ok,3a298e9c1304b15933be2545e12282b21f35e8c44cba6398beabf0ab9467e028,configs/topologies/routing_capacity_h4_h7_4th/h7_central_choke.yaml,88,2106344,51,3.4,[],14.573343890992806,14.573343890992806,25.98865907005421,52.95529542134281,70.80541704638944,16.44041671298524,-1.8670728219924335,,,,,,,,,,
4,h7_p1e-02_placement_compact_latency0,96,15,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h7_p1e-02_placement_compact_latency0.json,compact,placement,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,251402,0,0,2,14.104952028021216,20.788155,4,4,True,2349396,702551,961588,0,Dim2,4,15,23090,20852,10000,23090,20852,2,H7,027c2272b0ab1ce58c305c95183e9bc165c082fb22d9fe8566cff7982a8e38e2,0,4th(new_2),43200,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,26424216,1,0.01,1385877,346350,312780,684,1385193,59d0b86e7b7ab9a9,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/59d0b86e7b7ab9a9/compile.yaml,256,ok,bb768c16d14f78d234f19052507c5d3f3272b6c1566d7f43ddbd8afd76007d34,configs/topologies/logical_placement_h4_h7/h7_compact_interaction_aware.yaml,96,1182008,51,3.4,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385877,0,0.0,26424216,0,0.0,True,True,True,True
4,h7_p1e-02_placement_compact_latency1,96,15,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h7_p1e-02_placement_compact_latency1.json,compact,placement,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,251402,961471,1,26,14.671992586925626,34.02447,4,4,True,2349396,702551,961688,0,Dim2,4,15,23090,20852,10000,23090,20852,2,H7,027c2272b0ab1ce58c305c95183e9bc165c082fb22d9fe8566cff7982a8e38e2,1,4th(new_2),43200,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,45586132,1,0.01,2268298,346350,312780,1920,2266378,59d0b86e7b7ab9a9,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/59d0b86e7b7ab9a9/compile.yaml,256,ok,bb768c16d14f78d234f19052507c5d3f3272b6c1566d7f43ddbd8afd76007d34,configs/topologies/logical_placement_h4_h7/h7_compact_interaction_aware.yaml,96,1182008,51,3.4,[],0.0,0.0,0.0,63.67238939675022,72.51649774585553,0.0,0.0,,,,,,,,,,
4,h7_p1e-02_placement_perimeter_latency0,96,15,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h7_p1e-02_placement_perimeter_latency0.json,perimeter,placement,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,251402,0,0,2,17.11311208922416,20.77758,4,4,True,2349396,702551,961624,0,Dim2,4,15,23090,20852,10000,23090,20852,2,H7,027c2272b0ab1ce58c305c95183e9bc165c082fb22d9fe8566cff7982a8e38e2,0,4th(new_2),43200,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,27983622,1,0.01,1385172,346350,312780,-21,1385193,59d0b86e7b7ab9a9,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/59d0b86e7b7ab9a9/compile.yaml,256,ok,f2584efe3bcef1dc4d9d361bd68374e25847ed13ebdf14a290f0f37767d5ab4a,configs/topologies/logical_placement_h4_h7/h7_perimeter_numeric.yaml,96,1930468,84,5.6,[],-0.05087031533101971,-0.05087031533101971,5.901427690418526,0.0,0.0,0.0,-0.05087031533101971,1385172,0,0.0,27983622,0,0.0,True,True,True,True
4,h7_p1e-02_placement_perimeter_latency1,96,15,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h7_p1e-02_placement_perimeter_latency1.json,perimeter,placement,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,251402,1766120,1,20,15.699001557193696,45.54435,4,4,True,2349396,702551,961652,0,Dim2,4,15,23090,20852,10000,23090,20852,2,H7,027c2272b0ab1ce58c305c95183e9bc165c082fb22d9fe8566cff7982a8e38e2,1,4th(new_2),43200,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,70404217,1,0.01,3036290,346350,312780,6734,3029556,59d0b86e7b7ab9a9,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/59d0b86e7b7ab9a9/compile.yaml,256,ok,f2584efe3bcef1dc4d9d361bd68374e25847ed13ebdf14a290f0f37767d5ab4a,configs/topologies/logical_placement_h4_h7/h7_perimeter_numeric.yaml,96,1930468,84,5.6,[],33.85763246275402,33.85763246275402,54.442182109243234,119.19949291495931,151.59079478703651,33.99935218257832,-0.14171971982430165,,,,,,,,,,
4,h7_p1e-02_routing_remote_latency0,88,15,artifacts/surface_code_distance_sensitive_runtime_sweep_h4_h7_4th_paired/compile_info/h7_p1e-02_routing_remote_latency0.json,remote,routing,975e76209bc2117385ad1e657ec270263045a2ceb47a062b1905b2f91bd57120,251402,0,0,2,14.137120896019042,20.78814,4,12,True,2349396,702551,961896,0,Dim2,4,15,23090,20852,10000,23090,20852,2,H7,027c2272b0ab1ce58c305c95183e9bc165c082fb22d9fe8566cff7982a8e38e2,0,4th(new_2),39600,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9408c37fcb10985d564132389d7a65d30cf7fc66e69f085040082580fd36a81a,1d33f9770f08311744df6076bc89f2c2659788a680b75c4d25c815fd247bfb08,26424253,1,0.01,1385876,346350,312780,683,1385193,59d0b86e7b7ab9a9,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/59d0b86e7b7ab9a9/compile.yaml,256,ok,b7f1cf25a11aac64a2323378407f2c25142f5880d25ac4760a480643901df037,configs/topologies/routing_capacity_h4_h7_4th/h7_remote_ban_control.yaml,88,1254584,51,3.4,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385876,0,0.0,26424253,0,0.0,True,True,True,True
