allocate_magic_factory_count,case_name,chip_cell_count,code_distance,compile_info_path,elapsed_seconds,estimated_execution_time_sec,factory_count,factory_plus_ban_cell_count,fixed_logical_workload_match,gate_count,gate_depth,gnu_time_max_rss_kb,gnu_time_swaps,machine_type,magic_factory_count,magic_generation_period,magic_state_consumption_count,magic_state_consumption_depth,maximum_magic_state_stock,measurement_feedback_count,measurement_feedback_depth,minimum_initial_free_neighbors,molecule,optimized_ir_hash,pf_label,physical_qubits,qasm_hash,qret_core_library_hash,qret_executable_hash,qubit_volume,reaction_time,rotation_precision,runtime,runtime_estimation_magic_state_consumption_count,runtime_estimation_magic_state_consumption_depth,runtime_topology_overhead,runtime_without_topology,source_cache_key,source_compile_yaml,status,topology_hash,topology_path,usable_non_factory_cell_count,weighted_cnot_distance,weighted_nearest_factory_distance,weighted_nearest_factory_distance_mean,workload_ignored_fields,runtime_change_pct_vs_period_1,runtime_change_pct_vs_period_15,qubit_volume_change_pct_vs_period_15,runtime_change_pct_vs_previous_period
4,h6_p1e-02_period1,96,15,artifacts/surface_code_magic_period_sweep_h4_h7_4th_cheap_rz/compile_info/h6_p1e-02_period1.json,6.504699643701315,10.683824999999999,4,4,True,1216052,363605,502516,0,Dim2,4,1,17330,15290,10000,17330,15290,2,H6,abc66fbd6086523edeb4a89160b6962b2d8c530e36a4c66c572dc77569acc3c7,4th(new_2),43200,4f6d34061c9b4702a6a1d6a0107e7b52a7d246e50442fbf35a4d38f33f32ab76,9e39f84863d499ac71bd76c86cf88cb44d5d2e9416fb580bf6aba3aa9c49feb6,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,12041721,1,0.01,712255,17330,15290,1,712254,596f1aabdd3d6ec2,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H6_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/596f1aabdd3d6ec2/compile.yaml,ok,dcaa5d62b6443e537c3140ebc4328f76ab7a90470c0ea7ca8c4aaff84c39eb36,configs/topologies/accessible_factory_count_h4_h7_4th/h6_factory_count_4.yaml,96,529804,43,3.3076923076923075,"['runtime_estimation_magic_state_consumption_count', 'runtime_estimation_magic_state_consumption_depth']",0.0,-0.08991493850435406,-0.05841265478045976,
4,h6_p1e-02_period4,96,15,artifacts/surface_code_magic_period_sweep_h4_h7_4th_cheap_rz/compile_info/h6_p1e-02_period4.json,6.5367715312168,10.683869999999999,4,4,True,1216052,363605,502696,0,Dim2,4,4,17330,15290,10000,17330,15290,2,H6,abc66fbd6086523edeb4a89160b6962b2d8c530e36a4c66c572dc77569acc3c7,4th(new_2),43200,4f6d34061c9b4702a6a1d6a0107e7b52a7d246e50442fbf35a4d38f33f32ab76,9e39f84863d499ac71bd76c86cf88cb44d5d2e9416fb580bf6aba3aa9c49feb6,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,12041724,1,0.01,712258,69320,61160,-73,712331,596f1aabdd3d6ec2,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H6_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/596f1aabdd3d6ec2/compile.yaml,ok,dcaa5d62b6443e537c3140ebc4328f76ab7a90470c0ea7ca8c4aaff84c39eb36,configs/topologies/accessible_factory_count_h4_h7_4th/h6_factory_count_4.yaml,96,529804,43,3.3076923076923075,"['runtime_estimation_magic_state_consumption_count', 'runtime_estimation_magic_state_consumption_depth']",0.00042119746439528427,-0.08949411975940347,-0.058387755950628506,0.00042119746439528427
4,h6_p1e-02_period15,96,15,artifacts/surface_code_magic_period_sweep_h4_h7_4th_cheap_rz/compile_info/h6_p1e-02_period15.json,6.562315582297742,10.693439999999999,4,4,True,1216052,363605,502716,0,Dim2,4,15,17330,15290,10000,17330,15290,2,H6,abc66fbd6086523edeb4a89160b6962b2d8c530e36a4c66c572dc77569acc3c7,4th(new_2),43200,4f6d34061c9b4702a6a1d6a0107e7b52a7d246e50442fbf35a4d38f33f32ab76,9e39f84863d499ac71bd76c86cf88cb44d5d2e9416fb580bf6aba3aa9c49feb6,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,12048759,1,0.01,712896,259950,229350,-176,713072,596f1aabdd3d6ec2,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H6_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/596f1aabdd3d6ec2/compile.yaml,ok,dcaa5d62b6443e537c3140ebc4328f76ab7a90470c0ea7ca8c4aaff84c39eb36,configs/topologies/accessible_factory_count_h4_h7_4th/h6_factory_count_4.yaml,96,529804,43,3.3076923076923075,"['runtime_estimation_magic_state_consumption_count', 'runtime_estimation_magic_state_consumption_depth']",0.08999585822493383,0.0,0.0,0.08957428347593499
4,h6_p1e-02_period30,96,15,artifacts/surface_code_magic_period_sweep_h4_h7_4th_cheap_rz/compile_info/h6_p1e-02_period30.json,6.589644009247422,10.857479999999999,4,4,True,1216052,363605,502576,0,Dim2,4,30,17330,15290,10000,17330,15290,2,H6,abc66fbd6086523edeb4a89160b6962b2d8c530e36a4c66c572dc77569acc3c7,4th(new_2),43200,4f6d34061c9b4702a6a1d6a0107e7b52a7d246e50442fbf35a4d38f33f32ab76,9e39f84863d499ac71bd76c86cf88cb44d5d2e9416fb580bf6aba3aa9c49feb6,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,12176418,1,0.01,723832,519900,458700,1,723831,596f1aabdd3d6ec2,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H6_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/596f1aabdd3d6ec2/compile.yaml,ok,dcaa5d62b6443e537c3140ebc4328f76ab7a90470c0ea7ca8c4aaff84c39eb36,configs/topologies/accessible_factory_count_h4_h7_4th/h6_factory_count_4.yaml,96,529804,43,3.3076923076923075,"['runtime_estimation_magic_state_consumption_count', 'runtime_estimation_magic_state_consumption_depth']",1.625401015085881,1.5340245982583767,1.0595199057430005,1.5340245982583767
4,h6_p1e-02_period100,96,15,artifacts/surface_code_magic_period_sweep_h4_h7_4th_cheap_rz/compile_info/h6_p1e-02_period100.json,6.602321222424507,11.638679999999999,4,4,True,1216052,363605,502448,0,Dim2,4,100,17330,15290,10000,17330,15290,2,H6,abc66fbd6086523edeb4a89160b6962b2d8c530e36a4c66c572dc77569acc3c7,4th(new_2),43200,4f6d34061c9b4702a6a1d6a0107e7b52a7d246e50442fbf35a4d38f33f32ab76,9e39f84863d499ac71bd76c86cf88cb44d5d2e9416fb580bf6aba3aa9c49feb6,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,12777788,1,0.01,775912,1733000,1529000,1,775911,596f1aabdd3d6ec2,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H6_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/596f1aabdd3d6ec2/compile.yaml,ok,dcaa5d62b6443e537c3140ebc4328f76ab7a90470c0ea7ca8c4aaff84c39eb36,configs/topologies/accessible_factory_count_h4_h7_4th/h6_factory_count_4.yaml,96,529804,43,3.3076923076923075,"['runtime_estimation_magic_state_consumption_count', 'runtime_estimation_magic_state_consumption_depth']",8.93738899691825,8.839438010593415,6.050656337304106,7.195039732976705
4,h7_p1e-02_period1,96,15,artifacts/surface_code_magic_period_sweep_h4_h7_4th_cheap_rz/compile_info/h7_p1e-02_period1.json,13.771471730433404,20.77908,4,4,True,2349396,702551,961276,0,Dim2,4,1,23090,20852,10000,23090,20852,2,H7,027c2272b0ab1ce58c305c95183e9bc165c082fb22d9fe8566cff7982a8e38e2,4th(new_2),43200,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9e39f84863d499ac71bd76c86cf88cb44d5d2e9416fb580bf6aba3aa9c49feb6,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,26416257,1,0.01,1385272,23090,20852,846,1384426,59d0b86e7b7ab9a9,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/59d0b86e7b7ab9a9/compile.yaml,ok,bb768c16d14f78d234f19052507c5d3f3272b6c1566d7f43ddbd8afd76007d34,configs/topologies/accessible_factory_count_h4_h7_4th/h7_factory_count_4.yaml,96,1182008,51,3.4,"['runtime_estimation_magic_state_consumption_count', 'runtime_estimation_magic_state_consumption_depth']",0.0,-0.0436546677663352,-0.03012009892743306,
4,h7_p1e-02_period4,96,15,artifacts/surface_code_magic_period_sweep_h4_h7_4th_cheap_rz/compile_info/h7_p1e-02_period4.json,13.707602830603719,20.779125,4,4,True,2349396,702551,961316,0,Dim2,4,4,23090,20852,10000,23090,20852,2,H7,027c2272b0ab1ce58c305c95183e9bc165c082fb22d9fe8566cff7982a8e38e2,4th(new_2),43200,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9e39f84863d499ac71bd76c86cf88cb44d5d2e9416fb580bf6aba3aa9c49feb6,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,26416260,1,0.01,1385275,92360,83408,776,1384499,59d0b86e7b7ab9a9,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/59d0b86e7b7ab9a9/compile.yaml,ok,bb768c16d14f78d234f19052507c5d3f3272b6c1566d7f43ddbd8afd76007d34,configs/topologies/accessible_factory_count_h4_h7_4th/h7_factory_count_4.yaml,96,1182008,51,3.4,"['runtime_estimation_magic_state_consumption_count', 'runtime_estimation_magic_state_consumption_depth']",0.0002165639672258024,-0.043438198339396106,-0.030108745705070827,0.0002165639672258024
4,h7_p1e-02_period15,96,15,artifacts/surface_code_magic_period_sweep_h4_h7_4th_cheap_rz/compile_info/h7_p1e-02_period15.json,13.720455181784928,20.788155,4,4,True,2349396,702551,960976,0,Dim2,4,15,23090,20852,10000,23090,20852,2,H7,027c2272b0ab1ce58c305c95183e9bc165c082fb22d9fe8566cff7982a8e38e2,4th(new_2),43200,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9e39f84863d499ac71bd76c86cf88cb44d5d2e9416fb580bf6aba3aa9c49feb6,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,26424216,1,0.01,1385877,346350,312780,684,1385193,59d0b86e7b7ab9a9,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/59d0b86e7b7ab9a9/compile.yaml,ok,bb768c16d14f78d234f19052507c5d3f3272b6c1566d7f43ddbd8afd76007d34,configs/topologies/accessible_factory_count_h4_h7_4th/h7_factory_count_4.yaml,96,1182008,51,3.4,"['runtime_estimation_magic_state_consumption_count', 'runtime_estimation_magic_state_consumption_depth']",0.04367373338953762,0.0,0.0,0.04345707530994947
4,h7_p1e-02_period30,96,15,artifacts/surface_code_magic_period_sweep_h4_h7_4th_cheap_rz/compile_info/h7_p1e-02_period30.json,13.755858084186912,21.004305,4,4,True,2349396,702551,961436,0,Dim2,4,30,23090,20852,10000,23090,20852,2,H7,027c2272b0ab1ce58c305c95183e9bc165c082fb22d9fe8566cff7982a8e38e2,4th(new_2),43200,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9e39f84863d499ac71bd76c86cf88cb44d5d2e9416fb580bf6aba3aa9c49feb6,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,26620747,1,0.01,1400287,692700,625560,846,1399441,59d0b86e7b7ab9a9,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/59d0b86e7b7ab9a9/compile.yaml,ok,bb768c16d14f78d234f19052507c5d3f3272b6c1566d7f43ddbd8afd76007d34,configs/topologies/accessible_factory_count_h4_h7_4th/h7_factory_count_4.yaml,96,1182008,51,3.4,"['runtime_estimation_magic_state_consumption_count', 'runtime_estimation_magic_state_consumption_depth']",1.083902655940494,1.039774814070804,0.7437533813680508,1.039774814070804
4,h7_p1e-02_period100,96,15,artifacts/surface_code_magic_period_sweep_h4_h7_4th_cheap_rz/compile_info/h7_p1e-02_period100.json,13.801308621652424,22.055355,4,4,True,2349396,702551,961516,0,Dim2,4,100,23090,20852,10000,23090,20852,2,H7,027c2272b0ab1ce58c305c95183e9bc165c082fb22d9fe8566cff7982a8e38e2,4th(new_2),43200,4406dbfd1fb59a7affb9165a4d61736887111abad5a640859ebc38f0585c6fac,9e39f84863d499ac71bd76c86cf88cb44d5d2e9416fb580bf6aba3aa9c49feb6,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,27565074,1,0.01,1470357,2309000,2085200,846,1469511,59d0b86e7b7ab9a9,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H7_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/59d0b86e7b7ab9a9/compile.yaml,ok,bb768c16d14f78d234f19052507c5d3f3272b6c1566d7f43ddbd8afd76007d34,configs/topologies/accessible_factory_count_h4_h7_4th/h7_factory_count_4.yaml,96,1182008,51,3.4,"['runtime_estimation_magic_state_consumption_count', 'runtime_estimation_magic_state_consumption_depth']",6.142115050329466,6.095779062644091,4.317471519306371,5.003974185292015
