allocate_magic_factory_count,case_name,chip_cell_count,code_distance,compile_info_path,diagnostic_condition,diagnostic_family,diagnostic_patch_sha256,distance_sensitive_path_instruction_count,distance_sensitive_path_latency_added,distance_sensitive_path_latency_denominator,distance_sensitive_path_latency_max,distance_sensitive_path_latency_numerator,elapsed_seconds,estimated_execution_time_sec,factory_count,factory_plus_ban_cell_count,fixed_logical_workload_match,gate_count,gate_depth,gnu_time_max_rss_kb,gnu_time_swaps,machine_type,magic_factory_count,magic_generation_period,magic_state_consumption_count,magic_state_consumption_depth,maximum_magic_state_stock,measurement_feedback_count,measurement_feedback_depth,minimum_initial_free_neighbors,molecule,optimized_ir_hash,path_latency_denominator,path_latency_model,path_latency_numerator,pf_label,physical_qubits,qasm_hash,qret_core_library_hash,qret_executable_hash,qubit_volume,reaction_time,rotation_precision,runtime,runtime_estimation_magic_state_consumption_count,runtime_estimation_magic_state_consumption_depth,runtime_topology_overhead,runtime_without_topology,source_cache_key,source_compile_yaml,state_buffer_width,status,topology_hash,topology_path,usable_non_factory_cell_count,validation_stage,weighted_cnot_distance,weighted_nearest_factory_distance,weighted_nearest_factory_distance_mean,workload_ignored_fields,condition_order,runtime_change_pct_vs_family_reference,physical_runtime_change_pct_vs_family_reference,qubit_volume_change_pct_vs_family_reference,runtime_change_pct_vs_fixed_same_topology,qubit_volume_change_pct_vs_fixed_same_topology,runtime_monotonic_non_decreasing,architecture_metric_monotonic_non_decreasing,physical_runtime_monotonic_non_decreasing
4,h4_p1e-05_placement_perimeter_latency_half,96,15,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-05_placement_perimeter_latency_half.json,perimeter,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,199728,548988,2,11,1,7.706527741625905,19.981605,4,4,True,1020350,493287,337428,0,Dim2,4,15,184600,173748,10000,184600,173748,2,H4,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,2,half,1,4th(new_2),43200,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,17825325,1,1e-05,1332107,2769000,2606220,411,1331696,50cb40f83797b2c7,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/50cb40f83797b2c7/compile.yaml,256,ok,cac8dbb57c55bcb617166397de939e0e3e90ad0e3a09588e1332ec877f820447,configs/topologies/logical_placement_h4_h7/h4_perimeter_numeric.yaml,96,screening,129672,51,5.666666666666667,[],2,40.911365196630676,40.911365196630676,75.16913463111723,63.63000969171979,86.15570876149236,True,True,True
4,h4_p1e-05_placement_perimeter_latency_unit,96,15,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-05_placement_perimeter_latency_unit.json,perimeter,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,199728,991219,1,19,1,8.274802101776004,26.274794999999997,4,4,True,1020350,493287,368620,0,Dim2,4,15,184600,173748,10000,184600,173748,2,H4,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,1,unit,1,4th(new_2),43200,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,24403522,1,1e-05,1751653,2769000,2606220,964,1750689,50cb40f83797b2c7,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/50cb40f83797b2c7/compile.yaml,256,ok,cac8dbb57c55bcb617166397de939e0e3e90ad0e3a09588e1332ec877f820447,configs/topologies/logical_placement_h4_h7/h4_perimeter_numeric.yaml,96,screening,129672,51,5.666666666666667,[],2,80.74825200802384,80.74825200802384,131.6306570944875,115.16514616808564,154.8539751273355,True,True,True
4,h4_p1e-05_routing_remote_latency_fixed,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-05_routing_remote_latency_fixed.json,remote,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,199728,0,1,2,0,6.625635985285044,10.583091999999999,4,12,True,1020350,493287,311380,0,Dim2,4,15,184600,173748,10000,184600,173748,2,H4,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,1,fixed,0,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,8631388,1,1e-05,814084,2769000,2606220,1,814083,50cb40f83797b2c7,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/50cb40f83797b2c7/compile.yaml,256,ok,315a9390da3b3a5dbc285e590ac377395bb16ae7aa603235963466268f5f092b,configs/topologies/routing_capacity_h4_h7_4th/h4_remote_ban_control.yaml,88,screening,71644,25,2.7777777777777777,[],0,0.0,0.0,0.0,0.0,0.0,True,True,True
4,h4_p1e-05_routing_remote_latency_quarter,88,15,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-05_routing_remote_latency_quarter.json,remote,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,199728,131734,4,6,1,6.841973442584276,14.054414999999999,4,12,True,1020350,493287,320488,0,Dim2,4,15,184600,173748,10000,184600,173748,2,H4,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,4,quarter,1,4th(new_2),39600,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,10038500,1,1e-05,936961,2769000,2606220,67,936894,50cb40f83797b2c7,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/50cb40f83797b2c7/compile.yaml,256,ok,315a9390da3b3a5dbc285e590ac377395bb16ae7aa603235963466268f5f092b,configs/topologies/routing_capacity_h4_h7_4th/h4_remote_ban_control.yaml,88,screening,71644,25,2.7777777777777777,[],0,0.0,0.0,0.0,15.093896944295683,16.302267955049633,True,True,True
4,h4_p1e-05_routing_remote_latency_half,88,15,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-05_routing_remote_latency_half.json,remote,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,199728,141484,2,10,1,6.943294490687549,14.180264999999999,4,12,True,1020350,493287,320868,0,Dim2,4,15,184600,173748,10000,184600,173748,2,H4,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,2,half,1,4th(new_2),39600,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,10175890,1,1e-05,945351,2769000,2606220,105,945246,50cb40f83797b2c7,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/50cb40f83797b2c7/compile.yaml,256,ok,315a9390da3b3a5dbc285e590ac377395bb16ae7aa603235963466268f5f092b,configs/topologies/routing_capacity_h4_h7_4th/h4_remote_ban_control.yaml,88,screening,71644,25,2.7777777777777777,[],0,0.0,0.0,0.0,16.12450312252789,17.89401658226928,True,True,True
4,h4_p1e-05_routing_remote_latency_unit,88,15,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-05_routing_remote_latency_unit.json,remote,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,199728,168758,1,18,1,6.926364484243095,14.536679999999999,4,12,True,1020350,493287,322084,0,Dim2,4,15,184600,173748,10000,184600,173748,2,H4,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,1,unit,1,4th(new_2),39600,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,10535532,1,1e-05,969112,2769000,2606220,123,968989,50cb40f83797b2c7,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/50cb40f83797b2c7/compile.yaml,256,ok,315a9390da3b3a5dbc285e590ac377395bb16ae7aa603235963466268f5f092b,configs/topologies/routing_capacity_h4_h7_4th/h4_remote_ban_control.yaml,88,screening,71644,25,2.7777777777777777,[],0,0.0,0.0,0.0,19.043243694753855,22.06069290362107,True,True,True
4,h4_p1e-05_routing_moderate_latency_fixed,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-05_routing_moderate_latency_fixed.json,moderate,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,199728,0,1,2,0,6.824774528853595,10.583143999999999,4,12,True,1020350,493287,312132,0,Dim2,4,15,184600,173748,10000,184600,173748,2,H4,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,1,fixed,0,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,8790245,1,1e-05,814088,2769000,2606220,5,814083,50cb40f83797b2c7,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/50cb40f83797b2c7/compile.yaml,256,ok,ab9500e691637868254c4024a6c426753a550cea731d9b97e4fdfd40f7998d7f,configs/topologies/routing_capacity_h4_h7_4th/h4_moderate_choke.yaml,88,screening,99044,25,2.7777777777777777,[],1,0.0004913497869907246,0.0004913497869907246,1.840457177918542,0.0,0.0,True,True,True
4,h4_p1e-05_routing_moderate_latency_quarter,88,15,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-05_routing_moderate_latency_quarter.json,moderate,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,199728,140366,4,7,1,7.020714985206723,14.166435,4,12,True,1020350,493287,322444,0,Dim2,4,15,184600,173748,10000,184600,173748,2,H4,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,4,quarter,1,4th(new_2),39600,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,10343903,1,1e-05,944429,2769000,2606220,147,944282,50cb40f83797b2c7,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/50cb40f83797b2c7/compile.yaml,256,ok,ab9500e691637868254c4024a6c426753a550cea731d9b97e4fdfd40f7998d7f,configs/topologies/routing_capacity_h4_h7_4th/h4_moderate_choke.yaml,88,screening,99044,25,2.7777777777777777,[],1,0.7970449143561043,0.7970449143561043,3.042317079244916,16.01067697841019,17.674797460139047,True,True,True
4,h4_p1e-05_routing_moderate_latency_half,88,15,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-05_routing_moderate_latency_half.json,moderate,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,199728,167097,2,12,1,7.074521327391267,14.524799999999999,4,12,True,1020350,493287,322952,0,Dim2,4,15,184600,173748,10000,184600,173748,2,H4,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,2,half,1,4th(new_2),39600,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,10741276,1,1e-05,968320,2769000,2606220,330,967990,50cb40f83797b2c7,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/50cb40f83797b2c7/compile.yaml,256,ok,ab9500e691637868254c4024a6c426753a550cea731d9b97e4fdfd40f7998d7f,configs/topologies/routing_capacity_h4_h7_4th/h4_moderate_choke.yaml,88,screening,99044,25,2.7777777777777777,[],1,2.42967955817468,2.42967955817468,5.55613317360939,18.94537199909592,22.195410935645143,True,True,True
4,h4_p1e-05_routing_moderate_latency_unit,88,15,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-05_routing_moderate_latency_unit.json,moderate,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,199728,220189,1,25,1,7.172142054885626,15.23364,4,12,True,1020350,493287,324364,0,Dim2,4,15,184600,173748,10000,184600,173748,2,H4,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,1,unit,1,4th(new_2),39600,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,11554087,1,1e-05,1015576,2769000,2606220,556,1015020,50cb40f83797b2c7,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/50cb40f83797b2c7/compile.yaml,256,ok,ab9500e691637868254c4024a6c426753a550cea731d9b97e4fdfd40f7998d7f,configs/topologies/routing_capacity_h4_h7_4th/h4_moderate_choke.yaml,88,screening,99044,25,2.7777777777777777,[],1,4.794492277466378,4.794492277466378,9.667807947429718,24.7501498609487,31.442149792184402,True,True,True
4,h4_p1e-05_routing_choke_latency_fixed,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-05_routing_choke_latency_fixed.json,choke,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,199728,0,1,2,0,6.974331984296441,10.583261,4,12,True,1020350,493287,313464,0,Dim2,4,15,184600,173748,10000,184600,173748,2,H4,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,1,fixed,0,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,8866434,1,1e-05,814097,2769000,2606220,14,814083,50cb40f83797b2c7,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/50cb40f83797b2c7/compile.yaml,256,ok,0cf3e9073dfccfd36197c2417f5abea0509a5b07354b6379e4d2050bd691f273,configs/topologies/routing_capacity_h4_h7_4th/h4_central_choke.yaml,88,screening,122940,25,2.7777777777777777,[],2,0.0015968868077420595,0.0015968868077420595,2.7231541439221685,0.0,0.0,True,True,True
4,h4_p1e-05_routing_choke_latency_quarter,88,15,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-05_routing_choke_latency_quarter.json,choke,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,199728,146541,4,9,1,7.056833483278751,14.25072,4,12,True,1020350,493287,323920,0,Dim2,4,15,184600,173748,10000,184600,173748,2,H4,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,4,quarter,1,4th(new_2),39600,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,10599784,1,1e-05,950048,2769000,2606220,437,949611,50cb40f83797b2c7,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/50cb40f83797b2c7/compile.yaml,256,ok,0cf3e9073dfccfd36197c2417f5abea0509a5b07354b6379e4d2050bd691f273,configs/topologies/routing_capacity_h4_h7_4th/h4_central_choke.yaml,88,screening,122940,25,2.7777777777777777,[],2,1.3967497046301736,1.3967497046301736,5.591313443243506,16.699607049282818,19.54957314293435,True,True,True
4,h4_p1e-05_routing_choke_latency_half,88,15,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-05_routing_choke_latency_half.json,choke,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,199728,181037,2,16,1,7.172785348258913,14.71272,4,12,True,1020350,493287,324736,0,Dim2,4,15,184600,173748,10000,184600,173748,2,H4,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,2,half,1,4th(new_2),39600,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,11206451,1,1e-05,980848,2769000,2606220,718,980130,50cb40f83797b2c7,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/50cb40f83797b2c7/compile.yaml,256,ok,0cf3e9073dfccfd36197c2417f5abea0509a5b07354b6379e4d2050bd691f273,configs/topologies/routing_capacity_h4_h7_4th/h4_central_choke.yaml,88,screening,122940,25,2.7777777777777777,[],2,3.7549016185522532,3.7549016185522532,10.127477793097217,20.482939993637128,26.391861711258446,True,True,True
4,h4_p1e-05_routing_choke_latency_unit,88,15,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-05_routing_choke_latency_unit.json,choke,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,199728,247106,1,27,1,7.210245080292225,15.621179999999999,4,12,True,1020350,493287,325752,0,Dim2,4,15,184600,173748,10000,184600,173748,2,H4,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,1,unit,1,4th(new_2),39600,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,12397344,1,1e-05,1041412,2769000,2606220,1550,1039862,50cb40f83797b2c7,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/50cb40f83797b2c7/compile.yaml,256,ok,0cf3e9073dfccfd36197c2417f5abea0509a5b07354b6379e4d2050bd691f273,configs/topologies/routing_capacity_h4_h7_4th/h4_central_choke.yaml,88,screening,122940,25,2.7777777777777777,[],2,7.4604380092290645,7.4604380092290645,17.671741683286623,27.922348319671976,39.82333822143151,True,True,True
4,h4_p1e-02_placement_compact_latency_fixed,96,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_placement_compact_latency_fixed.json,compact,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,0,1,2,0,1.4340292159467936,1.90333,4,4,True,233643,77833,96724,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,fixed,0,4th(new_2),32448,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,1767368,1,0.01,146410,175740,152640,1,146409,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,229992872aa3c6a149057d38799dbbd7a8bd1f918568568fccac1b3a7759ec29,configs/topologies/logical_placement_h4_h7/h4_compact_interaction_aware.yaml,96,screening,68660,25,2.7777777777777777,[],0,0.0,0.0,0.0,0.0,0.0,True,True,True
4,h4_p1e-02_placement_compact_latency_quarter,96,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_placement_compact_latency_quarter.json,compact,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,28307,4,6,1,1.4521466912701726,2.227446,4,4,True,233643,77833,96744,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,4,quarter,1,4th(new_2),32448,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,2113054,1,0.01,171342,175740,152640,-241,171583,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,229992872aa3c6a149057d38799dbbd7a8bd1f918568568fccac1b3a7759ec29,configs/topologies/logical_placement_h4_h7/h4_compact_interaction_aware.yaml,96,screening,68660,25,2.7777777777777777,[],0,0.0,0.0,0.0,17.028891469161934,19.559367375668234,True,True,True
4,h4_p1e-02_placement_compact_latency_half,96,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_placement_compact_latency_half.json,compact,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,38213,2,9,1,1.4655515113845468,2.342275,4,4,True,233643,77833,96596,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,2,half,1,4th(new_2),32448,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,2256240,1,0.01,180175,175740,152640,-281,180456,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,229992872aa3c6a149057d38799dbbd7a8bd1f918568568fccac1b3a7759ec29,configs/topologies/logical_placement_h4_h7/h4_compact_interaction_aware.yaml,96,screening,68660,25,2.7777777777777777,[],0,0.0,0.0,0.0,23.06194932040162,27.66101909732439,True,True,True
4,h4_p1e-02_placement_compact_latency_unit,96,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_placement_compact_latency_unit.json,compact,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,63158,1,16,1,1.4528116565197706,2.64212,4,4,True,233643,77833,96536,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,unit,1,4th(new_2),32448,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,2602977,1,0.01,203240,175740,152640,-164,203404,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,229992872aa3c6a149057d38799dbbd7a8bd1f918568568fccac1b3a7759ec29,configs/topologies/logical_placement_h4_h7/h4_compact_interaction_aware.yaml,96,screening,68660,25,2.7777777777777777,[],0,0.0,0.0,0.0,38.81565466839696,47.27985343176972,True,True,True
4,h4_p1e-02_placement_intermediate_latency_fixed,96,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_placement_intermediate_latency_fixed.json,intermediate,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,0,1,2,0,1.4203070420771837,1.90333,4,4,True,233643,77833,96520,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,fixed,0,4th(new_2),32448,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,1801997,1,0.01,146410,175740,152640,1,146409,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,91ffbbd06a97f7a78ac3baf49570f1d02f18ec9d78f611baf79d82bb9c608db7,configs/topologies/logical_placement_h4_h7/h4_compact_numeric.yaml,96,screening,84156,25,2.7777777777777777,[],1,0.0,0.0,1.9593542488038684,0.0,0.0,True,True,True
