status,compiled_circuit_scope,qpe_scaling_model,molecule,num_logical_qubits,num_system_qubits,num_control_qubits,pf_label,step_time,base_step_time,effective_evolution_time,qpe_power_k,time_multiplier,qasm_hash,optimized_ir_hash,rotation_precision,step_rz_count,step_rz_layer,step_rz_depth,step_magic_state_count,step_magic_state_depth,pf_error_coefficient,pf_order,qpe_target_error,qpe_effective_block_count,qpe_action_count,case_name,topology_name,topology_path,topology_hash,mapping_result_json,mapping_result_hash,mapping_result_unavailable_reason,machine_type,magic_generation_period,resolved_maximum_magic_state_stock,stock_policy,entanglement_generation_period,maximum_entangled_state_stock,reaction_time,compile_mode,compiler_executable_path,compiler_executable_hash,cache_key,compile_cache_hit,runtime_without_topology,runtime_without_topology_unavailable_reason,runtime_with_topology,runtime_with_topology_unavailable_reason,runtime_difference_vs_topology_free,runtime_difference_vs_topology_free_unavailable_reason,chip_cells,chip_cells_unavailable_reason,qubit_volume,qubit_volume_unavailable_reason,physical_qubits,physical_qubits_unavailable_reason,code_distance,code_distance_unavailable_reason,failure_probability,failure_probability_unavailable_reason,compile_elapsed_time,compile_elapsed_time_unavailable_reason,peak_process_memory,peak_process_memory_unavailable_reason,total_magic_state_count,total_magic_state_depth,total_runtime_without_topology,total_runtime_without_topology_unavailable_reason,total_runtime_with_topology,total_runtime_with_topology_unavailable_reason,total_runtime_difference_vs_topology_free,total_runtime_difference_vs_topology_free_unavailable_reason,total_qubit_volume,total_qubit_volume_unavailable_reason,error_type,error_message
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H4,9,8,1,4th(new_2),1.925283880931039,1.925283880931039,1.925283880931039,0,1,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,1e-05,51555,459,17423,184600,173748,5.799228940107614e-05,4.0,0.00015936001019904,10932.063295639966,10933,rot_prec_1e-5_left_edge,factory_left_edge,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_left_edge.yaml,b7a81d54181fdc7985f026501290417a9bf8356773b7113466245d452b253b89,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,85bf3d9739994a3d,True,814083,,814085,,2,,96,,10378538,,43200,,15,,,missing_in_compile_info,6.804149597883224e-05,,,not_collected,2018231800,1899586884,8900369439,,8900391305,,21866,,113468555954,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H4,9,8,1,4th(new_2),1.925283880931039,1.925283880931039,1.925283880931039,0,1,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,1e-05,51555,459,17423,184600,173748,5.799228940107614e-05,4.0,0.00015936001019904,10932.063295639966,10933,rot_prec_1e-5_center_block,factory_center_block,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_center_block.yaml,56d65fdff20bf18821c6b07e16fc8c1dcf7cb687b5868a60cc4cf1d178478bcc,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,89a6fbac6c8eb4c4,True,814083,,814086,,3,,96,,9199159,,32448,,13,,,missing_in_compile_info,0.00011099129915237427,,,not_collected,2018231800,1899586884,8900369439,,8900402238,,32799,,100574405347,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H4,9,8,1,4th(new_2),1.925283880931039,1.925283880931039,1.925283880931039,0,1,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,6bca956b993ce88c16105a9cca48e0bb8b48bef7446d3cd872aa30a622c1cf0b,1e-05,51555,459,17423,184600,173748,5.799228940107614e-05,4.0,0.00015936001019904,10932.063295639966,10933,rot_prec_1e-5_right_edge,factory_right_edge,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_right_edge.yaml,14512f0d1ea4e28c09596b988d3fd8ee1bd076b52452878141b2992772720514,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,cbafcbd647998069,True,814083,,814240,,157,,96,,9508834,,32448,,13,,,missing_in_compile_info,6.191805005073547e-05,,,not_collected,2018231800,1899586884,8900369439,,8902085920,,1716481,,103960082122,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H4,9,8,1,4th(new_2),1.925283880931039,1.925283880931039,1.925283880931039,0,1,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,4a8dd2c0cb7c5a311fb4621b9d8ea881584c5b8a24ffb5e9cb23ee1e04b92ba9,0.001,51555,459,17423,101798,95476,5.799228940107614e-05,4.0,0.00015936001019904,10932.063295639966,10933,rot_prec_1e-3_left_edge,factory_left_edge,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_left_edge.yaml,b7a81d54181fdc7985f026501290417a9bf8356773b7113466245d452b253b89,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,b0f79c24ad24515d,False,499087,,499078,,-9,,96,,6349163,,32448,,13,,,missing_in_compile_info,3.526017053052783,,,not_collected,1112957534,1043839108,5456518171,,5456419774,,-98397,,69415399079,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H4,9,8,1,4th(new_2),1.925283880931039,1.925283880931039,1.925283880931039,0,1,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,4a8dd2c0cb7c5a311fb4621b9d8ea881584c5b8a24ffb5e9cb23ee1e04b92ba9,0.001,51555,459,17423,101798,95476,5.799228940107614e-05,4.0,0.00015936001019904,10932.063295639966,10933,rot_prec_1e-3_center_block,factory_center_block,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_center_block.yaml,56d65fdff20bf18821c6b07e16fc8c1dcf7cb687b5868a60cc4cf1d178478bcc,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,c178c457551104f6,True,499087,,499078,,-9,,96,,5702270,,32448,,13,,,missing_in_compile_info,0.00011179130524396896,,,not_collected,1112957534,1043839108,5456518171,,5456419774,,-98397,,62342917910,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H4,9,8,1,4th(new_2),1.925283880931039,1.925283880931039,1.925283880931039,0,1,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,4a8dd2c0cb7c5a311fb4621b9d8ea881584c5b8a24ffb5e9cb23ee1e04b92ba9,0.001,51555,459,17423,101798,95476,5.799228940107614e-05,4.0,0.00015936001019904,10932.063295639966,10933,rot_prec_1e-3_right_edge,factory_right_edge,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_right_edge.yaml,14512f0d1ea4e28c09596b988d3fd8ee1bd076b52452878141b2992772720514,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,c86b080ed6b07173,False,499087,,499162,,75,,96,,5858878,,32448,,13,,,missing_in_compile_info,3.3836921080946922,,,not_collected,1112957534,1043839108,5456518171,,5457338146,,819975,,64055113174,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H4,9,8,1,4th(new_2),1.925283880931039,1.925283880931039,1.925283880931039,0,1,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,71d149e11fe9578f99b386b71cbac9861d46267360a0e1d03301f58a93fd3711,0.003,51555,459,17423,72110,67120,5.799228940107614e-05,4.0,0.00015936001019904,10932.063295639966,10933,rot_prec_3e-3_left_edge,factory_left_edge,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_left_edge.yaml,b7a81d54181fdc7985f026501290417a9bf8356773b7113466245d452b253b89,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,5093e2f8c0ecd0bf,False,378316,,378256,,-60,,96,,4833999,,32448,,13,,,missing_in_compile_info,2.7773393662646413,,,not_collected,788378630,733822960,4136128828,,4135472848,,-655980,,52850111067,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H4,9,8,1,4th(new_2),1.925283880931039,1.925283880931039,1.925283880931039,0,1,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,71d149e11fe9578f99b386b71cbac9861d46267360a0e1d03301f58a93fd3711,0.003,51555,459,17423,72110,67120,5.799228940107614e-05,4.0,0.00015936001019904,10932.063295639966,10933,rot_prec_3e-3_center_block,factory_center_block,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_center_block.yaml,56d65fdff20bf18821c6b07e16fc8c1dcf7cb687b5868a60cc4cf1d178478bcc,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,d9b7f2400d4dbf6a,False,378316,,378262,,-54,,96,,4377797,,32448,,13,,,missing_in_compile_info,2.6845073103904724,,,not_collected,788378630,733822960,4136128828,,4135538446,,-590382,,47862454601,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H4,9,8,1,4th(new_2),1.925283880931039,1.925283880931039,1.925283880931039,0,1,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,71d149e11fe9578f99b386b71cbac9861d46267360a0e1d03301f58a93fd3711,0.003,51555,459,17423,72110,67120,5.799228940107614e-05,4.0,0.00015936001019904,10932.063295639966,10933,rot_prec_3e-3_right_edge,factory_right_edge,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_right_edge.yaml,14512f0d1ea4e28c09596b988d3fd8ee1bd076b52452878141b2992772720514,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,ffe71c9c26804a33,False,378316,,378306,,-10,,96,,4474076,,32448,,13,,,missing_in_compile_info,2.6974048307165504,,,not_collected,788378630,733822960,4136128828,,4136019498,,-109330,,48915072908,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H4,9,8,1,4th(new_2),1.925283880931039,1.925283880931039,1.925283880931039,0,1,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,0.01,51555,459,17423,11716,10176,5.799228940107614e-05,4.0,0.00015936001019904,10932.063295639966,10933,rot_prec_1e-2_left_edge,factory_left_edge,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/tutorial_factory_left_edge.yaml,b7a81d54181fdc7985f026501290417a9bf8356773b7113466245d452b253b89,,,disabled,Dim2,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,0338d0f05796c69e,False,146409,,146414,,5,,96,,1906354,,32448,,13,,,missing_in_compile_info,1.2021201755851507,,,not_collected,128091028,111254208,1600689597,,1600744262,,54665,,20842168282,,,
