status,compiled_circuit_scope,qpe_scaling_model,molecule,num_logical_qubits,num_system_qubits,num_control_qubits,pf_label,step_time,base_step_time,effective_evolution_time,qpe_power_k,time_multiplier,qasm_hash,optimized_ir_hash,rotation_precision,step_rz_count,step_rz_layer,step_rz_depth,step_magic_state_count,step_magic_state_depth,pf_error_coefficient,pf_order,qpe_target_error,qpe_effective_block_count,qpe_action_count,case_name,topology_name,topology_path,topology_hash,mapping_result_json,mapping_result_hash,mapping_result_unavailable_reason,machine_type,mapping_algorithm,mapping_partition_algorithm,mapping_partition_seed,mapping_find_place_algorithm,magic_generation_period,resolved_maximum_magic_state_stock,stock_policy,entanglement_generation_period,maximum_entangled_state_stock,reaction_time,compile_mode,compiler_executable_path,compiler_executable_hash,cache_key,compile_cache_hit,runtime_without_topology,runtime_without_topology_unavailable_reason,runtime_with_topology,runtime_with_topology_unavailable_reason,runtime_difference_vs_topology_free,runtime_difference_vs_topology_free_unavailable_reason,chip_cells,chip_cells_unavailable_reason,active_qubit_area_ave,active_qubit_area_ave_unavailable_reason,active_qubit_area_peak,active_qubit_area_peak_unavailable_reason,active_qubit_area_ratio_ave,active_qubit_area_ratio_ave_unavailable_reason,active_qubit_area_ratio_peak,active_qubit_area_ratio_peak_unavailable_reason,qubit_volume,qubit_volume_unavailable_reason,physical_qubits,physical_qubits_unavailable_reason,code_distance,code_distance_unavailable_reason,failure_probability,failure_probability_unavailable_reason,compile_elapsed_time,compile_elapsed_time_unavailable_reason,peak_process_memory,peak_process_memory_unavailable_reason,total_magic_state_count,total_magic_state_depth,total_runtime_without_topology,total_runtime_without_topology_unavailable_reason,total_runtime_with_topology,total_runtime_with_topology_unavailable_reason,total_runtime_difference_vs_topology_free,total_runtime_difference_vs_topology_free_unavailable_reason,total_qubit_volume,total_qubit_volume_unavailable_reason,error_type,error_message
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H4,9,8,1,4th(new_2),1.925283880931039,1.925283880931039,1.925283880931039,0,1,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,0.01,51555,459,17423,11716,10176,5.799228940107614e-05,4.0,0.00015936001019904,10932.063295639966,10933,p1e-2_auto_12x12,auto_12x12,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/auto_center_12x12.yaml,ec56559bd86b684ea9edbabef05a4014e496563966aad873ab2fc0e6ea6876d8,/home/abe/Project/Evaluation_grouped_surface_code/artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/55170f939d57734e/mapping.json,0b1610a6e532a14f53ce17954d333c6a7ee952c9cfa76d02e1ba9f57d27ddee2,,Dim2,1,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,55170f939d57734e,False,146409,,146411,,2,,140,,13.244961102649391,,45,,0.0946068650190572,,0.32142857142857145,,1939208,,47320,,13,,,missing_in_compile_info,1.198452460579574,,,not_collected,128091028,111254208,1600689597,,1600711463,,21866,,21201361064,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H4,9,8,1,4th(new_2),1.925283880931039,1.925283880931039,1.925283880931039,0,1,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,0.01,51555,459,17423,11716,10176,5.799228940107614e-05,4.0,0.00015936001019904,10932.063295639966,10933,p1e-2_aware_12x12,aware_12x12,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/h4_12x12_compact_interaction_aware.yaml,0dfbf149bb46298ac03e6f283c42c10924dd03bc792e145c7bb8c573fe7b1c50,,,disabled,Dim2,0,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,4fe6b70fa6e87d4b,False,146409,,146410,,1,,140,,12.167454408851855,,31,,0.08691038863477131,,0.22142857142857142,,1781437,,47320,,13,,,missing_in_compile_info,1.1955437883734703,,,not_collected,128091028,111254208,1600689597,,1600700530,,10933,,19476450721,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H5,11,10,1,4th(new_2),2.162126261219541,2.162126261219541,2.162126261219541,0,1,e6248f75189a660f83bf043f3d95b4f557339da84775960bbbb8f0d14115e3e6,be867c2d23c889f82e0ad84860ad4cefeb908e09452eaa30a2b3a5b04b5e3b4d,1e-05,139143,1657,47102,475906,451262,3.646071207791769e-05,4.0,0.00015936001019904,9734.549561662418,9735,p1e-5_auto_8x8,auto_8x8,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/auto_center_8x8.yaml,d018d928f2f513d7bf4f390a1f3cb17a11a8c77865b0f15d1de5ac9389061f68,/home/abe/Project/Evaluation_grouped_surface_code/artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H5_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/4a9e98efed5ff85d/mapping.json,c32ac9178196e5b78d0b8bf771574556ffaaf86a3dc6f1f1a3eb34481219902b,,Dim2,1,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,4a9e98efed5ff85d,False,2122265,,2122298,,33,,60,,12.816924861635831,,37,,0.21361541436621567,,0.6166666666666667,,27201334,,27000,,15,,,missing_in_compile_info,14.892928122542799,,,not_collected,4632944910,4393035570,20660249775,,20660571030,,321255,,264804986490,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H5,11,10,1,4th(new_2),2.162126261219541,2.162126261219541,2.162126261219541,0,1,e6248f75189a660f83bf043f3d95b4f557339da84775960bbbb8f0d14115e3e6,be867c2d23c889f82e0ad84860ad4cefeb908e09452eaa30a2b3a5b04b5e3b4d,1e-05,139143,1657,47102,475906,451262,3.646071207791769e-05,4.0,0.00015936001019904,9734.549561662418,9735,p1e-5_aware_8x8,aware_8x8,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/h5_8x8_compact_interaction_aware.yaml,ffb410ac792ce981e379ec957766c91d6c8c04ff12cafd8265fd94da7a69e26c,,,disabled,Dim2,0,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,bbf2a41d765e4bd8,False,2122265,,2122291,,26,,60,,12.744527965297879,,41,,0.21240879942739907,,0.6833333333333333,,27047597,,27000,,15,,,missing_in_compile_info,14.874534524045885,,,not_collected,4632944910,4393035570,20660249775,,20660502885,,253110,,263308356795,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H5,11,10,1,4th(new_2),2.162126261219541,2.162126261219541,2.162126261219541,0,1,e6248f75189a660f83bf043f3d95b4f557339da84775960bbbb8f0d14115e3e6,be867c2d23c889f82e0ad84860ad4cefeb908e09452eaa30a2b3a5b04b5e3b4d,1e-05,139143,1657,47102,475906,451262,3.646071207791769e-05,4.0,0.00015936001019904,9734.549561662418,9735,p1e-5_auto_10x10,auto_10x10,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/auto_center_10x10.yaml,59e75a8385fc392f0a8b0f01b1cf9ce4390728b6f4eab0427009319d0f2f545c,/home/abe/Project/Evaluation_grouped_surface_code/artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H5_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/e71967a79301799c/mapping.json,6018a7c13445a7af294307372f5fe423e00e4880cebdf9a776beac7f76f20888,,Dim2,1,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,e71967a79301799c,False,2122265,,2122313,,48,,96,,13.415521179015537,,53,,0.13974501228140498,,0.5520833333333334,,28471935,,43200,,15,,,missing_in_compile_info,15.46862162835896,,,not_collected,4632944910,4393035570,20660249775,,20660717055,,467280,,277174287225,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H5,11,10,1,4th(new_2),2.162126261219541,2.162126261219541,2.162126261219541,0,1,e6248f75189a660f83bf043f3d95b4f557339da84775960bbbb8f0d14115e3e6,be867c2d23c889f82e0ad84860ad4cefeb908e09452eaa30a2b3a5b04b5e3b4d,1e-05,139143,1657,47102,475906,451262,3.646071207791769e-05,4.0,0.00015936001019904,9734.549561662418,9735,p1e-5_aware_10x10,aware_10x10,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/h5_10x10_compact_interaction_aware.yaml,a1778d35889c9a6ab527710f91a08738f1021edd825501b045c6c862f7fdc76d,,,disabled,Dim2,0,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,36f8bb9ebf40ede2,False,2122265,,2122291,,26,,96,,12.701126754059645,,48,,0.13230340368779908,,0.5,,26955487,,43200,,15,,,missing_in_compile_info,14.709822028875351,,,not_collected,4632944910,4393035570,20660249775,,20660502885,,253110,,262411665945,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H5,11,10,1,4th(new_2),2.162126261219541,2.162126261219541,2.162126261219541,0,1,e6248f75189a660f83bf043f3d95b4f557339da84775960bbbb8f0d14115e3e6,be867c2d23c889f82e0ad84860ad4cefeb908e09452eaa30a2b3a5b04b5e3b4d,1e-05,139143,1657,47102,475906,451262,3.646071207791769e-05,4.0,0.00015936001019904,9734.549561662418,9735,p1e-5_auto_12x12,auto_12x12,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/auto_center_12x12.yaml,ec56559bd86b684ea9edbabef05a4014e496563966aad873ab2fc0e6ea6876d8,/home/abe/Project/Evaluation_grouped_surface_code/artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H5_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/216562a44722a0c6/mapping.json,35527d6beeff8cf737675edc9182bed473a4e1fe96bce862b23ef8c2a319467a,,Dim2,1,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,216562a44722a0c6,False,2122265,,2122293,,28,,140,,13.655957023841665,,60,,0.09754255017253557,,0.42857142857142855,,28981942,,63000,,15,,,missing_in_compile_info,15.450926317833364,,,not_collected,4632944910,4393035570,20660249775,,20660522355,,272580,,282139205370,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H5,11,10,1,4th(new_2),2.162126261219541,2.162126261219541,2.162126261219541,0,1,e6248f75189a660f83bf043f3d95b4f557339da84775960bbbb8f0d14115e3e6,be867c2d23c889f82e0ad84860ad4cefeb908e09452eaa30a2b3a5b04b5e3b4d,1e-05,139143,1657,47102,475906,451262,3.646071207791769e-05,4.0,0.00015936001019904,9734.549561662418,9735,p1e-5_aware_12x12,aware_12x12,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/h5_12x12_compact_interaction_aware.yaml,9ce714a93d5c57dd1efd94c4a3d104c873a55dd5f8e455507cfe65bc7f393e27,,,disabled,Dim2,0,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,88eae338a1c70232,False,2122265,,2122291,,26,,140,,12.744626443781744,,45,,0.09103304602887856,,0.32142857142857145,,27047806,,63000,,15,,,missing_in_compile_info,15.129703180864453,,,not_collected,4632944910,4393035570,20660249775,,20660502885,,253110,,263310391410,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H5,11,10,1,4th(new_2),2.162126261219541,2.162126261219541,2.162126261219541,0,1,e6248f75189a660f83bf043f3d95b4f557339da84775960bbbb8f0d14115e3e6,37162f0541135fde24e639924577cc2a512bdf0f6df9e5b9c74dec628cfe102a,0.01,139143,1657,47102,18938,17284,3.646071207791769e-05,4.0,0.00015936001019904,9734.549561662418,9735,p1e-2_auto_8x8,auto_8x8,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/auto_center_8x8.yaml,d018d928f2f513d7bf4f390a1f3cb17a11a8c77865b0f15d1de5ac9389061f68,/home/abe/Project/Evaluation_grouped_surface_code/artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H5_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/6a2ea41ec71aeaec/mapping.json,f764de1de2ec5ee561753927c9defd1f9661b05ea2092054b5c9823d1f01f43f,,Dim2,1,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,6a2ea41ec71aeaec,False,362311,,362312,,1,,60,,14.585349091390846,,35,,0.24308915152261332,,0.5833333333333334,,5284447,,20280,,13,,,missing_in_compile_info,2.9461474614217877,,,not_collected,184361430,168259740,3527097585,,3527107320,,9735,,51444091545,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H5,11,10,1,4th(new_2),2.162126261219541,2.162126261219541,2.162126261219541,0,1,e6248f75189a660f83bf043f3d95b4f557339da84775960bbbb8f0d14115e3e6,37162f0541135fde24e639924577cc2a512bdf0f6df9e5b9c74dec628cfe102a,0.01,139143,1657,47102,18938,17284,3.646071207791769e-05,4.0,0.00015936001019904,9734.549561662418,9735,p1e-2_aware_8x8,aware_8x8,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/h5_8x8_compact_interaction_aware.yaml,ffb410ac792ce981e379ec957766c91d6c8c04ff12cafd8265fd94da7a69e26c,,,disabled,Dim2,0,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,7a378d047145d757,False,362311,,362312,,1,,60,,14.483632890988982,,41,,0.2413938815159192,,0.6833333333333333,,5247594,,20280,,13,,,missing_in_compile_info,2.87820103764534,,,not_collected,184361430,168259740,3527097585,,3527107320,,9735,,51085327590,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H5,11,10,1,4th(new_2),2.162126261219541,2.162126261219541,2.162126261219541,0,1,e6248f75189a660f83bf043f3d95b4f557339da84775960bbbb8f0d14115e3e6,37162f0541135fde24e639924577cc2a512bdf0f6df9e5b9c74dec628cfe102a,0.01,139143,1657,47102,18938,17284,3.646071207791769e-05,4.0,0.00015936001019904,9734.549561662418,9735,p1e-2_auto_10x10,auto_10x10,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/auto_center_10x10.yaml,59e75a8385fc392f0a8b0f01b1cf9ce4390728b6f4eab0427009319d0f2f545c,/home/abe/Project/Evaluation_grouped_surface_code/artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H5_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/04325610930feec2/mapping.json,e1ea15d5bb30b8654b62fe9e6c6ac529ca346bae6b4a3b8e9d98210fcafa6fba,,Dim2,1,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,04325610930feec2,False,362311,,362312,,1,,96,,15.248366049151008,,53,,0.1588371463452011,,0.5520833333333334,,5524666,,32448,,13,,,missing_in_compile_info,2.983883047476411,,,not_collected,184361430,168259740,3527097585,,3527107320,,9735,,53782623510,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H5,11,10,1,4th(new_2),2.162126261219541,2.162126261219541,2.162126261219541,0,1,e6248f75189a660f83bf043f3d95b4f557339da84775960bbbb8f0d14115e3e6,37162f0541135fde24e639924577cc2a512bdf0f6df9e5b9c74dec628cfe102a,0.01,139143,1657,47102,18938,17284,3.646071207791769e-05,4.0,0.00015936001019904,9734.549561662418,9735,p1e-2_aware_10x10,aware_10x10,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/h5_10x10_compact_interaction_aware.yaml,a1778d35889c9a6ab527710f91a08738f1021edd825501b045c6c862f7fdc76d,,,disabled,Dim2,0,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,8557d3f4c12c6eeb,False,362311,,362312,,1,,96,,14.375292565523637,,34,,0.14974263089076395,,0.3541666666666667,,5208341,,32448,,13,,,missing_in_compile_info,2.9004708556458354,,,not_collected,184361430,168259740,3527097585,,3527107320,,9735,,50703199635,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H5,11,10,1,4th(new_2),2.162126261219541,2.162126261219541,2.162126261219541,0,1,e6248f75189a660f83bf043f3d95b4f557339da84775960bbbb8f0d14115e3e6,37162f0541135fde24e639924577cc2a512bdf0f6df9e5b9c74dec628cfe102a,0.01,139143,1657,47102,18938,17284,3.646071207791769e-05,4.0,0.00015936001019904,9734.549561662418,9735,p1e-2_auto_12x12,auto_12x12,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/auto_center_12x12.yaml,ec56559bd86b684ea9edbabef05a4014e496563966aad873ab2fc0e6ea6876d8,/home/abe/Project/Evaluation_grouped_surface_code/artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H5_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/a3c10980f184bf43/mapping.json,251fd264294ece187e52b739da230820a67932e7266e78465c12bf7969332fd1,,Dim2,1,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,a3c10980f184bf43,False,362311,,362312,,1,,140,,15.618226832122591,,59,,0.11155876308635676,,0.42142857142857143,,5658671,,47320,,13,,,missing_in_compile_info,3.018577255308628,,,not_collected,184361430,168259740,3527097585,,3527107320,,9735,,55087162185,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H5,11,10,1,4th(new_2),2.162126261219541,2.162126261219541,2.162126261219541,0,1,e6248f75189a660f83bf043f3d95b4f557339da84775960bbbb8f0d14115e3e6,37162f0541135fde24e639924577cc2a512bdf0f6df9e5b9c74dec628cfe102a,0.01,139143,1657,47102,18938,17284,3.646071207791769e-05,4.0,0.00015936001019904,9734.549561662418,9735,p1e-2_aware_12x12,aware_12x12,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/h5_12x12_compact_interaction_aware.yaml,9ce714a93d5c57dd1efd94c4a3d104c873a55dd5f8e455507cfe65bc7f393e27,,,disabled,Dim2,0,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,db66ff1d0a2a3e3b,False,362311,,362312,,1,,140,,14.482319106184725,,34,,0.10344513647239341,,0.24285714285714285,,5247118,,47320,,13,,,missing_in_compile_info,2.955010337755084,,,not_collected,184361430,168259740,3527097585,,3527107320,,9735,,51080693730,,,
failed,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H6,13,12,1,4th(new_2),1.813703995296613,1.813703995296613,1.813703995296613,0,1,4f6d34061c9b4702a6a1d6a0107e7b52a7d246e50442fbf35a4d38f33f32ab76,523b0f82114685895d9f5b9afbdcab89ceb6b664e989851224ded58fcb6f3124,1e-05,319339,2780,102049,1025480,1007321,7.363490222489213e-05,4.0,0.00015936001019904,11604.60874706923,11605,p1e-5_auto_8x8,auto_8x8,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/auto_center_8x8.yaml,d018d928f2f513d7bf4f390a1f3cb17a11a8c77865b0f15d1de5ac9389061f68,,,,Dim2,1,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,2a0d0f00e8c7884d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RuntimeError,"quration command failed (code=1): /home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret compile --pipeline /home/abe/Project/Evaluation_grouped_surface_code/artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H6_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/2a0d0f00e8c7884d/compile.yaml --verbose
2026-07-12 02:48:35 - INFO  - Load IR.
2026-07-12 02:48:36 - INFO  - Find function.
2026-07-12 02:48:37 - INFO  - Simplify IR before compiling to SC_LS_FIXED_V0.
2026-07-12 02:48:37 - INFO  - Lowering IR to the machine function of SC_LS_FIXED_V0.
2026-07-12 02:48:39 - INFO  - Run passes.
2026-07-12 02:48:39 - INFO  - Run InitCompileInfo
2026-07-12 02:48:39 - INFO  - Initialize compile information
2026-07-12 02:48:39 - INFO  - Run Mapping
2026-07-12 02:48:39 - ERROR - Failed to find partition
Failed to find place to map qubits
Command exited with non-zero status 1
	Command being timed: ""/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret compile --pipeline /home/abe/Project/Evaluation_grouped_surface_code/artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H6_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/2a0d0f00e8c7884d/compile.yaml --verbose""
	User time (seconds): 3.65
	System time (seconds): 0.47
	Percent of CPU this job got: 99%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:04.12
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1653872
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 0
	Minor (reclaiming a frame) page faults: 482440
	Voluntary context switches: 1
	Involuntary context switches: 23
	Swaps: 0
	File system inputs: 0
	File system outputs: 0
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 1"
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H6,13,12,1,4th(new_2),1.813703995296613,1.813703995296613,1.813703995296613,0,1,4f6d34061c9b4702a6a1d6a0107e7b52a7d246e50442fbf35a4d38f33f32ab76,523b0f82114685895d9f5b9afbdcab89ceb6b664e989851224ded58fcb6f3124,1e-05,319339,2780,102049,1025480,966388,7.363490222489213e-05,4.0,0.00015936001019904,11604.60874706923,11605,p1e-5_aware_8x8,aware_8x8,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/h6_8x8_compact_interaction_aware.yaml,9af21d2e9cb14f604b1446cbf9ca75cae50905e1ba266db81fbbfeab2b07aa88,,,disabled,Dim2,0,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,e5050ffde4879cce,False,4576285,,4576291,,6,,60,,15.045943756636106,,44,,0.2507657292691164,,0.7333333333333333,,68854617,,27000,,15,,,missing_in_compile_info,33.6610612757504,,,not_collected,11900695400,11214932740,53107787425,,53107857055,,69630,,799057830285,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H6,13,12,1,4th(new_2),1.813703995296613,1.813703995296613,1.813703995296613,0,1,4f6d34061c9b4702a6a1d6a0107e7b52a7d246e50442fbf35a4d38f33f32ab76,523b0f82114685895d9f5b9afbdcab89ceb6b664e989851224ded58fcb6f3124,1e-05,319339,2780,102049,1025480,966388,7.363490222489213e-05,4.0,0.00015936001019904,11604.60874706923,11605,p1e-5_auto_10x10,auto_10x10,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/auto_center_10x10.yaml,59e75a8385fc392f0a8b0f01b1cf9ce4390728b6f4eab0427009319d0f2f545c,/home/abe/Project/Evaluation_grouped_surface_code/artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H6_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/4e4cb0953bd93cfc/mapping.json,c9f58df5ece9d6afbe731daa3c19787ac40099675637e7eb3289e45f481ca0a2,,Dim2,1,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,4e4cb0953bd93cfc,False,4576285,,4576324,,39,,96,,15.42093326434055,,51,,0.1606347215070822,,0.53125,,70571187,,43200,,15,,,missing_in_compile_info,34.65640022791922,,,not_collected,11900695400,11214932740,53107787425,,53108240020,,452595,,818978625135,,,
success,efficient_controlled_pf_one_step,linear_extrapolation_from_efficient_controlled_pf_one_step,H6,13,12,1,4th(new_2),1.813703995296613,1.813703995296613,1.813703995296613,0,1,4f6d34061c9b4702a6a1d6a0107e7b52a7d246e50442fbf35a4d38f33f32ab76,523b0f82114685895d9f5b9afbdcab89ceb6b664e989851224ded58fcb6f3124,1e-05,319339,2780,102049,1025480,966388,7.363490222489213e-05,4.0,0.00015936001019904,11604.60874706923,11605,p1e-5_aware_10x10,aware_10x10,/home/abe/Project/Evaluation_grouped_surface_code/configs/topologies/logical_grid_capacity_h4_h7/h6_10x10_compact_interaction_aware.yaml,dcaa5d62b6443e537c3140ebc4328f76ab7a90470c0ea7ca8c4aaff84c39eb36,,,disabled,Dim2,0,0,314,0,15,10000,fixed,100,10,1,ftqc_compile_topology_qec,/home/abe/Project/Evaluation_grouped_surface_code/build/quration/qret,d519cdb25446cf243053e84ffa559b7e6bd7dbd66365e1488d632208616dbbf5,6aed3bb02388754d,False,4576285,,4576290,,5,,96,,14.809967025691117,,49,,0.15427048985396918,,0.5104166666666666,,67774704,,43200,,15,,,missing_in_compile_info,33.43824665714055,,,not_collected,11900695400,11214932740,53107787425,,53107845450,,58025,,786525439920,,,
